age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35,management,1,2,no,511,0,no,cellular,29.0,aug,91,4,-1,0,unknown,0
54,technician,1,1,no,1670,0,no,cellular,29.0,aug,207,7,-1,0,unknown,0
45,blue-collar,1,0,no,85,0,no,cellular,29.0,aug,133,4,-1,0,unknown,0
33,blue-collar,1,1,no,842,0,no,cellular,29.0,aug,111,4,-1,0,unknown,0
46,blue-collar,1,0,no,201,0,no,cellular,29.0,aug,163,6,-1,0,unknown,0
46,management,divorced,2,no,0,0,yes,cellular,29.0,aug,38,6,-1,0,unknown,0
38,unknown,1,3,no,653,0,no,telephone,29.0,aug,17,18,-1,0,unknown,0
34,entrepreneur,1,3,no,-506,0,no,cellular,29.0,aug,19,16,-1,0,unknown,0
54,blue-collar,1,1,no,466,0,no,cellular,29.0,aug,436,4,-1,0,unknown,0
34,technician,1,1,no,563,1,yes,cellular,29.0,aug,32,15,-1,0,unknown,0
44,technician,1,1,no,370,0,yes,cellular,29.0,aug,64,4,-1,0,unknown,0
32,management,0,2,no,258,1,no,cellular,29.0,aug,131,4,-1,0,unknown,0
33,housemaid,0,2,no,1255,0,no,cellular,29.0,aug,511,4,-1,0,unknown,0
41,management,1,1,no,148,0,no,cellular,29.0,aug,82,9,-1,0,unknown,0
45,blue-collar,1,0,no,292,1,no,cellular,29.0,aug,961,4,-1,0,unknown,0
41,admin.,1,1,yes,-120,0,no,cellular,29.0,aug,76,4,-1,0,unknown,0
54,services,1,3,no,324,0,no,cellular,29.0,aug,124,11,-1,0,unknown,0
49,blue-collar,1,1,no,0,0,no,cellular,29.0,aug,66,17,-1,0,unknown,0
36,technician,0,2,no,268,0,no,cellular,29.0,aug,54,12,-1,0,unknown,0
45,technician,0,2,no,2087,0,no,cellular,29.0,aug,29,14,-1,0,unknown,0
48,blue-collar,1,0,no,-254,0,yes,cellular,29.0,aug,134,4,-1,0,unknown,0
41,technician,1,1,no,593,0,no,cellular,29.0,aug,95,6,-1,0,unknown,0
56,management,1,2,no,665,0,no,cellular,29.0,aug,25,12,-1,0,unknown,0
55,admin.,1,2,no,46,0,no,cellular,29.0,aug,59,4,-1,0,unknown,0
36,self-employed,1,2,no,10,0,no,cellular,29.0,aug,47,4,-1,0,unknown,0
40,management,0,2,no,185,0,no,cellular,29.0,aug,173,4,-1,0,unknown,0
30,technician,1,2,no,1,0,no,cellular,29.0,aug,69,21,-1,0,unknown,0
35,management,divorced,1,no,910,0,no,cellular,29.0,aug,77,14,-1,0,unknown,0
59,housemaid,1,0,no,418,0,no,cellular,29.0,aug,300,4,-1,0,unknown,0
46,technician,divorced,1,no,117,0,no,cellular,29.0,aug,94,2,-1,0,unknown,0
38,technician,1,1,no,185,0,yes,cellular,29.0,aug,44,16,-1,0,unknown,0
52,technician,divorced,1,no,0,0,no,cellular,29.0,aug,39,2,-1,0,unknown,0
52,technician,1,1,no,0,0,no,cellular,29.0,aug,67,2,-1,0,unknown,0
45,technician,1,1,no,351,1,no,telephone,29.0,aug,18,2,-1,0,unknown,0
38,technician,0,1,no,50,0,no,cellular,29.0,aug,98,2,-1,0,unknown,0
40,technician,divorced,1,no,841,0,yes,telephone,29.0,aug,36,2,-1,0,unknown,0
47,blue-collar,1,1,no,947,0,yes,cellular,29.0,aug,24,17,-1,0,unknown,0
48,blue-collar,1,1,no,1903,0,no,cellular,29.0,aug,21,6,-1,0,unknown,0
38,management,1,2,no,46,0,no,cellular,29.0,aug,70,4,-1,0,unknown,0
60,admin.,1,1,no,221,0,no,cellular,29.0,aug,92,4,-1,0,unknown,0
46,blue-collar,1,3,no,0,0,no,telephone,29.0,aug,162,2,-1,0,unknown,0
34,technician,1,1,no,0,1,no,cellular,29.0,aug,116,4,-1,0,unknown,0
33,technician,1,1,no,74,0,no,cellular,29.0,aug,94,2,-1,0,unknown,0
47,self-employed,1,0,no,1056,0,no,telephone,29.0,aug,58,2,-1,0,unknown,0
58,retired,1,0,no,69,0,no,cellular,29.0,aug,76,8,-1,0,unknown,0
47,management,0,2,no,124,0,no,cellular,29.0,aug,14,15,-1,0,unknown,0
34,technician,divorced,1,no,347,0,no,cellular,29.0,aug,15,14,-1,0,unknown,0
32,management,1,2,no,16,0,no,telephone,29.0,aug,129,2,-1,0,unknown,0
31,technician,0,1,no,0,0,no,cellular,29.0,aug,157,2,-1,0,unknown,0
42,technician,1,3,no,-401,1,no,telephone,29.0,aug,145,2,-1,0,unknown,0
41,technician,divorced,1,no,88,0,no,cellular,29.0,aug,88,2,-1,0,unknown,0
37,technician,1,1,yes,-3,0,no,cellular,29.0,aug,122,4,-1,0,unknown,0
52,services,1,1,no,627,0,no,cellular,29.0,aug,174,10,-1,0,unknown,0
49,self-employed,1,1,no,1683,0,no,cellular,29.0,aug,61,4,-1,0,unknown,0
36,technician,0,1,no,35,0,no,cellular,29.0,aug,493,2,-1,0,unknown,0
32,technician,0,1,no,224,0,no,cellular,29.0,aug,451,4,-1,0,unknown,0
60,technician,0,1,no,0,0,no,telephone,29.0,aug,86,2,-1,0,unknown,0
49,technician,0,1,no,114,0,no,cellular,29.0,aug,12,6,-1,0,unknown,0
35,management,0,2,no,385,1,no,cellular,29.0,aug,168,2,-1,0,unknown,0
36,management,0,2,no,26,0,no,cellular,29.0,aug,370,4,-1,0,unknown,0
36,technician,divorced,1,no,861,0,no,telephone,29.0,aug,140,2,-1,0,unknown,0
33,technician,0,2,no,125,0,no,telephone,29.0,aug,66,2,-1,0,unknown,0
34,technician,1,1,no,1795,1,no,cellular,29.0,aug,201,2,-1,0,unknown,0
37,technician,1,1,no,449,1,no,cellular,29.0,aug,59,4,-1,0,unknown,0
32,management,0,2,no,2233,0,no,cellular,29.0,aug,85,15,-1,0,unknown,0
30,technician,0,1,no,124,0,no,cellular,29.0,aug,60,4,-1,0,unknown,0
37,technician,1,1,no,261,0,no,cellular,29.0,aug,301,4,-1,0,unknown,0
45,technician,1,1,no,183,0,no,cellular,29.0,aug,27,4,-1,0,unknown,0
52,technician,1,1,no,64,0,no,telephone,29.0,aug,20,2,-1,0,unknown,0
46,technician,1,1,no,591,0,no,telephone,29.0,aug,81,2,-1,0,unknown,0
46,unemployed,1,1,no,46,0,no,telephone,29.0,aug,74,2,-1,0,unknown,0
33,technician,1,1,no,23,0,no,cellular,29.0,aug,53,4,-1,0,unknown,0
39,technician,divorced,1,no,0,0,no,cellular,29.0,aug,35,6,-1,0,unknown,0
49,management,1,2,no,0,0,no,cellular,29.0,aug,215,6,-1,0,unknown,0
50,admin.,1,2,no,0,0,no,telephone,29.0,aug,253,2,-1,0,unknown,0
47,admin.,1,2,no,1077,0,no,telephone,29.0,aug,43,2,-1,0,unknown,0
37,admin.,1,1,no,373,0,no,cellular,29.0,aug,98,10,-1,0,unknown,0
43,technician,0,2,yes,0,0,no,cellular,29.0,aug,73,4,-1,0,unknown,0
53,unemployed,1,2,no,240,0,no,cellular,29.0,aug,106,3,-1,0,unknown,0
35,management,0,2,no,0,0,no,cellular,29.0,aug,669,6,-1,0,unknown,0
37,technician,1,1,no,41,0,no,cellular,29.0,aug,127,5,-1,0,unknown,0
51,blue-collar,1,0,no,-27,0,no,telephone,29.0,aug,158,4,-1,0,unknown,0
37,housemaid,1,0,no,0,0,no,cellular,29.0,aug,17,12,-1,0,unknown,0
47,admin.,1,1,no,84,0,no,telephone,29.0,aug,367,3,-1,0,unknown,0
57,retired,1,2,no,42,0,no,cellular,29.0,aug,68,4,-1,0,unknown,0
36,technician,0,1,no,2419,0,no,cellular,29.0,aug,29,3,-1,0,unknown,0
32,management,0,2,no,123,0,no,telephone,29.0,aug,63,11,-1,0,unknown,0
33,management,1,2,no,32,0,no,cellular,29.0,aug,27,7,-1,0,unknown,0
38,self-employed,1,2,no,0,0,no,cellular,29.0,aug,117,3,-1,0,unknown,0
37,management,0,2,no,3452,1,no,cellular,29.0,aug,8,9,-1,0,unknown,0
46,management,1,2,no,212,1,no,cellular,29.0,aug,515,3,-1,0,unknown,0
53,entrepreneur,1,1,no,0,0,no,cellular,29.0,aug,88,3,-1,0,unknown,0
59,blue-collar,1,0,no,1227,0,no,cellular,29.0,aug,89,5,-1,0,unknown,0
34,management,divorced,2,no,36,0,no,telephone,29.0,aug,77,7,-1,0,unknown,0
46,technician,divorced,1,no,-90,0,yes,telephone,17.0,oct,270,1,-1,0,unknown,1
30,self-employed,1,2,no,1785,0,no,unknown,17.0,oct,235,1,-1,0,unknown,1
49,management,1,2,no,0,0,no,telephone,17.0,oct,223,1,-1,0,unknown,1
43,management,1,2,no,0,0,no,telephone,17.0,oct,147,1,-1,0,unknown,0
36,blue-collar,1,1,no,1828,1,no,telephone,17.0,oct,24,1,-1,0,unknown,0
28,blue-collar,0,1,no,9,1,no,unknown,17.0,oct,115,1,-1,0,unknown,0
36,self-employed,0,2,no,-103,1,yes,telephone,17.0,oct,3253,1,-1,0,unknown,1
47,admin.,divorced,1,no,555,1,yes,telephone,17.0,oct,478,1,-1,0,unknown,1
37,management,divorced,2,no,199,1,no,unknown,18.0,oct,50,1,-1,0,unknown,0
31,entrepreneur,1,2,no,79,1,no,unknown,18.0,oct,558,1,-1,0,unknown,0
52,management,1,2,no,6,0,no,telephone,19.0,oct,57,1,-1,0,unknown,0
45,admin.,divorced,1,no,1293,1,yes,telephone,20.0,oct,164,1,-1,0,unknown,0
48,student,0,3,no,1279,0,no,telephone,20.0,oct,2429,1,-1,0,unknown,0
43,management,1,2,no,1258,0,no,unknown,20.0,oct,312,1,-1,0,unknown,1
30,technician,1,2,no,239,0,no,telephone,20.0,oct,73,1,-1,0,unknown,0
34,blue-collar,divorced,1,no,882,0,yes,telephone,20.0,oct,24,1,-1,0,unknown,0
44,technician,0,1,no,1679,0,no,telephone,20.0,oct,718,1,-1,0,unknown,1
30,blue-collar,1,1,no,1664,1,no,telephone,20.0,oct,2016,1,-1,0,unknown,1
33,admin.,1,2,no,882,0,no,telephone,21.0,oct,39,1,151,3,failure,0
42,admin.,0,1,no,-247,1,yes,telephone,21.0,oct,519,1,166,1,other,1
40,technician,1,1,no,1159,0,no,telephone,21.0,oct,19,1,-1,0,unknown,0
33,services,1,1,no,3444,1,no,telephone,21.0,oct,144,1,91,4,failure,1
58,retired,1,2,no,2199,0,no,telephone,21.0,oct,65,1,-1,0,unknown,0
35,management,1,2,no,0,1,no,unknown,21.0,oct,4,1,-1,0,unknown,0
45,blue-collar,1,1,no,1144,1,no,unknown,22.0,oct,676,1,-1,0,unknown,1
28,student,0,1,no,2351,0,no,telephone,22.0,oct,157,1,-1,0,unknown,1
36,management,1,2,no,2415,1,no,telephone,22.0,oct,73,1,86,4,other,0
42,admin.,0,1,no,164,1,yes,unknown,22.0,oct,80,1,-1,0,unknown,0
28,self-employed,1,1,no,123,0,yes,telephone,22.0,oct,313,1,-1,0,unknown,1
40,management,1,2,no,3352,1,no,telephone,23.0,oct,138,1,-1,0,unknown,1
36,management,1,2,no,0,1,no,telephone,23.0,oct,140,1,143,3,failure,1
44,admin.,divorced,0,no,429,1,no,telephone,23.0,oct,80,1,-1,0,unknown,1
56,technician,1,1,no,589,1,no,unknown,23.0,oct,518,1,147,2,success,1
26,services,0,1,no,1445,0,no,telephone,23.0,oct,171,1,-1,0,unknown,1
40,technician,divorced,2,no,568,1,no,unknown,24.0,oct,112,1,-1,0,unknown,1
44,blue-collar,1,1,no,1324,1,no,telephone,25.0,oct,119,1,89,2,other,0
58,admin.,divorced,1,no,1947,0,no,telephone,26.0,oct,228,1,-1,0,unknown,1
37,admin.,1,1,no,1967,0,no,telephone,27.0,oct,376,1,-1,0,unknown,1
36,technician,0,1,no,3254,1,no,unknown,27.0,oct,207,1,-1,0,unknown,1
39,entrepreneur,1,0,no,437,1,no,unknown,27.0,oct,150,1,-1,0,unknown,1
58,retired,1,0,no,3260,0,no,telephone,27.0,oct,27,1,-1,0,unknown,0
27,entrepreneur,1,1,no,2329,0,no,telephone,27.0,oct,131,1,-1,0,unknown,1
33,management,1,2,no,431,1,no,telephone,27.0,oct,51,1,-1,0,unknown,0
30,admin.,1,1,no,1310,0,no,telephone,27.0,oct,3284,1,-1,0,unknown,0
39,admin.,1,1,no,1757,0,no,telephone,28.0,oct,125,1,-1,0,unknown,1
38,management,1,2,no,385,1,no,telephone,28.0,oct,154,1,-1,0,unknown,1
43,management,1,1,no,107,1,yes,telephone,28.0,oct,135,1,-1,0,unknown,1
34,technician,1,1,no,1012,1,yes,telephone,28.0,oct,540,1,-1,0,unknown,1
31,admin.,1,1,no,352,0,no,telephone,28.0,oct,60,1,-1,0,unknown,0
35,management,divorced,2,no,0,1,no,telephone,29.0,oct,171,1,-1,0,unknown,1
58,management,divorced,2,no,372,0,yes,unknown,29.0,oct,11,1,-1,0,unknown,1
60,blue-collar,1,1,no,1801,0,no,telephone,29.0,oct,167,1,-1,0,unknown,0
59,management,divorced,2,no,258,1,no,telephone,29.0,oct,266,1,-1,0,unknown,1
42,technician,divorced,1,no,314,1,no,unknown,30.0,oct,234,1,-1,0,unknown,1
43,retired,1,1,no,860,0,no,telephone,30.0,oct,132,1,-1,0,unknown,1
36,entrepreneur,1,2,no,6,0,no,telephone,30.0,oct,246,1,-1,0,unknown,0
34,housemaid,1,1,no,0,1,no,unknown,30.0,oct,154,1,-1,0,unknown,1
43,self-employed,1,0,no,0,1,no,telephone,30.0,oct,81,1,-1,0,unknown,0
38,admin.,0,1,no,2470,0,no,telephone,31.0,oct,227,1,-1,0,unknown,1
39,blue-collar,1,1,no,1307,1,no,telephone,31.0,oct,158,1,-1,0,unknown,1
58,retired,divorced,2,no,3237,0,no,telephone,31.0,oct,615,1,-1,0,unknown,1
27,management,0,2,no,185,0,no,cellular,31.0,oct,18,1,-1,0,unknown,0
34,technician,0,1,no,1866,0,no,cellular,4.0,nov,95,1,-1,0,unknown,0
41,services,1,1,no,523,1,yes,telephone,4.0,nov,5,1,-1,0,unknown,0
28,management,0,2,no,1335,0,yes,unknown,4.0,nov,15,1,-1,0,unknown,0
26,technician,0,2,no,172,0,yes,telephone,4.0,nov,21,1,140,4,other,0
34,entrepreneur,1,2,no,0,1,no,telephone,4.0,nov,217,1,-1,0,unknown,0
34,management,1,2,no,8,1,no,telephone,5.0,nov,6,1,-1,0,unknown,0
50,admin.,divorced,1,no,237,0,yes,telephone,5.0,nov,169,1,-1,0,unknown,1
51,admin.,0,1,no,3132,0,no,telephone,5.0,nov,449,1,176,1,failure,0
31,management,1,2,no,1331,0,no,unknown,5.0,nov,268,1,-1,0,unknown,1
37,services,1,1,no,1970,1,no,telephone,5.0,nov,253,1,-1,0,unknown,1
44,self-employed,1,1,no,706,0,no,unknown,5.0,nov,204,1,-1,0,unknown,1
59,retired,divorced,1,no,1026,0,no,unknown,5.0,nov,669,1,-1,0,unknown,1
43,services,1,1,no,94,1,yes,telephone,5.0,nov,68,1,-1,0,unknown,0
49,management,1,1,no,249,0,no,telephone,6.0,nov,234,1,-1,0,unknown,1
48,management,divorced,2,no,15,0,no,unknown,6.0,nov,88,1,-1,0,unknown,0
34,management,1,2,no,1770,1,no,unknown,6.0,nov,26,1,101,11,other,0
36,admin.,1,1,no,3321,1,no,telephone,6.0,nov,132,1,-1,0,unknown,0
31,technician,0,2,no,2807,0,no,unknown,8.0,nov,154,1,-1,0,unknown,1
28,unemployed,0,2,no,7,0,no,cellular,8.0,nov,20,1,-1,0,unknown,0
29,management,0,2,no,572,1,no,telephone,8.0,nov,319,1,-1,0,unknown,1
33,management,0,2,no,1956,0,no,telephone,8.0,nov,76,1,-1,0,unknown,0
43,admin.,0,1,no,35,0,no,telephone,9.0,nov,208,1,-1,0,unknown,0
38,management,1,2,no,1101,1,no,telephone,9.0,nov,43,1,-1,0,unknown,0
33,technician,1,1,no,1234,0,no,telephone,9.0,nov,61,1,-1,0,unknown,0
23,admin.,0,1,no,40,0,no,telephone,10.0,nov,1239,1,-1,0,unknown,0
31,management,1,2,no,163,1,yes,telephone,10.0,nov,107,1,-1,0,unknown,0
33,unemployed,divorced,1,no,1005,1,no,telephone,10.0,nov,175,1,174,2,failure,0
43,admin.,1,1,no,2271,0,no,telephone,10.0,nov,524,1,-1,0,unknown,1
48,management,1,2,no,1,0,no,telephone,10.0,nov,248,1,-1,0,unknown,1
47,technician,1,1,no,0,0,no,unknown,11.0,nov,74,1,-1,0,unknown,0
31,technician,1,1,no,585,1,no,telephone,11.0,nov,133,1,-1,0,unknown,0
33,unemployed,1,1,no,456,0,no,telephone,11.0,nov,119,1,-1,0,unknown,0
34,management,1,2,no,676,0,no,telephone,11.0,nov,486,1,-1,0,unknown,1
28,self-employed,0,2,no,160,0,no,unknown,11.0,nov,158,1,-1,0,unknown,1
34,admin.,1,2,no,899,1,no,unknown,12.0,nov,114,1,170,3,failure,1
47,blue-collar,1,1,no,1230,1,no,telephone,12.0,nov,378,1,-1,0,unknown,1
22,technician,0,1,no,333,0,yes,telephone,12.0,nov,129,1,-1,0,unknown,0
37,technician,1,1,no,1016,1,yes,telephone,12.0,nov,24,1,-1,0,unknown,0
26,management,1,2,no,52,0,yes,telephone,12.0,nov,238,1,-1,0,unknown,0
30,admin.,1,1,no,873,1,no,telephone,12.0,nov,119,1,167,3,success,0
43,blue-collar,divorced,0,no,219,0,no,telephone,13.0,nov,138,1,-1,0,unknown,0
33,admin.,0,1,no,206,0,no,telephone,13.0,nov,168,1,-1,0,unknown,0
40,blue-collar,1,1,no,718,1,yes,telephone,13.0,nov,72,1,-1,0,unknown,0
59,housemaid,1,2,no,0,0,no,telephone,13.0,nov,494,1,-1,0,unknown,1
30,management,0,2,no,1243,1,no,telephone,13.0,nov,86,1,174,1,failure,0
32,management,1,2,no,62,1,no,telephone,13.0,nov,45,1,-1,0,unknown,0
32,blue-collar,0,2,no,700,0,no,unknown,13.0,nov,90,1,-1,0,unknown,1
31,entrepreneur,0,1,no,0,0,no,telephone,13.0,nov,160,1,-1,0,unknown,1
46,unknown,1,3,no,677,0,no,unknown,13.0,nov,722,1,-1,0,unknown,0
27,student,0,1,no,67,0,no,telephone,14.0,nov,239,1,-1,0,unknown,1
35,unemployed,0,1,no,127,1,no,telephone,14.0,nov,162,1,-1,0,unknown,1
32,blue-collar,1,1,no,2089,1,no,cellular,14.0,nov,132,1,-1,0,unknown,1
35,admin.,0,1,no,943,0,no,telephone,14.0,nov,24,1,-1,0,unknown,0
30,technician,0,1,no,816,1,no,unknown,14.0,nov,179,1,-1,0,unknown,1
32,management,1,2,no,937,0,no,unknown,17.0,nov,76,1,-1,0,unknown,0
44,entrepreneur,1,2,no,1631,1,no,cellular,17.0,nov,81,1,195,2,failure,0
51,management,divorced,2,no,119,0,no,cellular,17.0,nov,200,1,165,2,failure,0
51,technician,1,1,no,58,1,no,cellular,17.0,nov,79,1,129,2,failure,0
58,technician,1,1,no,-942,1,no,cellular,17.0,nov,131,1,-1,0,unknown,0
57,admin.,1,1,no,0,1,no,telephone,17.0,nov,92,1,-1,0,unknown,0
53,technician,1,1,no,910,0,no,cellular,17.0,nov,156,1,-1,0,unknown,0
35,technician,1,1,no,1577,1,yes,cellular,17.0,nov,53,1,-1,0,unknown,0
50,entrepreneur,1,1,no,665,0,no,telephone,17.0,nov,238,1,-1,0,unknown,0
37,technician,1,1,no,421,1,yes,cellular,17.0,nov,85,1,-1,0,unknown,0
46,admin.,1,1,no,1252,1,yes,cellular,17.0,nov,59,1,-1,0,unknown,0
34,technician,0,1,no,105,1,no,cellular,17.0,nov,303,1,196,2,failure,0
35,management,1,2,no,94,1,no,unknown,17.0,nov,108,1,-1,0,unknown,0
49,blue-collar,divorced,0,no,514,0,no,cellular,17.0,nov,221,1,-1,0,unknown,0
42,management,1,1,no,71,0,no,cellular,17.0,nov,80,1,-1,0,unknown,0
49,management,1,2,no,1533,0,no,cellular,17.0,nov,324,1,172,1,failure,0
47,housemaid,1,2,no,228,1,no,cellular,17.0,nov,80,1,118,1,failure,0
40,management,0,1,no,1623,1,no,cellular,17.0,nov,161,1,167,2,failure,0
36,technician,divorced,1,no,3296,1,no,cellular,17.0,nov,130,1,-1,0,unknown,0
47,technician,1,2,no,0,0,no,cellular,17.0,nov,120,1,-1,0,unknown,0
43,technician,divorced,1,no,1648,0,no,cellular,17.0,nov,80,1,-1,0,unknown,0
55,management,1,2,no,1402,1,no,cellular,17.0,nov,66,1,-1,0,unknown,0
54,blue-collar,1,0,no,69,0,no,cellular,17.0,nov,71,1,-1,0,unknown,0
33,services,0,1,no,200,1,no,cellular,17.0,nov,252,1,-1,0,unknown,0
52,management,1,0,no,0,1,yes,cellular,17.0,nov,121,1,-1,0,unknown,0
45,self-employed,1,2,no,582,0,no,cellular,17.0,nov,148,1,-1,0,unknown,0
51,technician,1,1,no,195,1,no,cellular,17.0,nov,78,1,-1,0,unknown,0
57,management,1,2,no,1636,0,no,cellular,17.0,nov,123,1,-1,0,unknown,0
58,retired,1,1,no,425,1,yes,cellular,17.0,nov,100,1,-1,0,unknown,0
55,entrepreneur,1,0,no,199,0,no,cellular,17.0,nov,176,1,-1,0,unknown,0
45,management,1,2,no,1323,1,no,cellular,17.0,nov,550,1,-1,0,unknown,0
48,management,1,2,no,3419,1,no,cellular,17.0,nov,75,1,-1,0,unknown,0
55,retired,1,1,no,103,1,yes,cellular,17.0,nov,57,1,-1,0,unknown,0
47,management,1,2,no,1028,0,yes,cellular,17.0,nov,55,1,-1,0,unknown,0
48,management,divorced,1,no,17,1,no,cellular,17.0,nov,195,1,-1,0,unknown,0
39,admin.,1,1,no,2598,0,no,cellular,17.0,nov,123,1,-1,0,unknown,0
47,blue-collar,1,1,no,1484,0,no,cellular,17.0,nov,297,1,119,3,failure,0
40,self-employed,0,2,no,1693,1,no,cellular,17.0,nov,353,1,-1,0,unknown,0
37,management,0,2,no,411,1,yes,cellular,17.0,nov,142,1,-1,0,unknown,0
38,management,1,2,no,494,0,no,cellular,17.0,nov,146,1,104,2,other,0
59,admin.,1,1,no,231,0,yes,cellular,17.0,nov,59,1,-1,0,unknown,0
54,technician,0,1,no,198,1,yes,cellular,17.0,nov,120,1,171,2,failure,0
32,management,1,2,no,2516,0,no,cellular,17.0,nov,595,1,-1,0,unknown,0
52,management,1,2,no,1701,1,yes,cellular,17.0,nov,381,1,117,2,other,0
48,admin.,divorced,1,no,295,1,no,cellular,17.0,nov,123,1,164,2,success,0
52,admin.,1,1,no,1274,1,no,cellular,17.0,nov,74,1,-1,0,unknown,0
57,admin.,divorced,1,no,1878,1,no,cellular,17.0,nov,219,1,-1,0,unknown,0
43,services,1,1,no,3305,1,no,cellular,17.0,nov,387,1,-1,0,unknown,0
45,technician,1,1,no,1,1,no,cellular,17.0,nov,433,1,-1,0,unknown,0
30,management,0,1,no,2785,0,yes,cellular,17.0,nov,548,1,-1,0,unknown,0
46,management,1,0,no,-292,1,no,telephone,17.0,nov,100,1,-1,0,unknown,0
52,management,1,2,no,2901,0,no,cellular,17.0,nov,223,2,-1,0,unknown,0
53,technician,1,1,no,65,0,no,cellular,17.0,nov,178,1,-1,0,unknown,0
49,services,1,1,no,1114,0,no,cellular,17.0,nov,283,1,-1,0,unknown,0
45,technician,1,1,no,1477,1,no,cellular,17.0,nov,75,1,132,1,failure,0
54,technician,1,1,no,465,1,yes,cellular,17.0,nov,92,1,-1,0,unknown,0
49,services,1,1,no,0,1,no,telephone,17.0,nov,96,1,-1,0,unknown,0
39,admin.,1,1,no,401,1,no,cellular,17.0,nov,396,1,129,2,failure,0
39,blue-collar,1,0,no,3324,0,no,cellular,17.0,nov,96,1,131,1,failure,0
54,blue-collar,1,0,no,2440,0,yes,cellular,17.0,nov,334,1,-1,0,unknown,0
57,technician,1,2,no,0,1,yes,cellular,17.0,nov,142,1,-1,0,unknown,0
37,management,1,2,yes,0,0,no,cellular,17.0,nov,44,1,123,2,failure,0
42,housemaid,1,1,no,477,1,yes,cellular,17.0,nov,231,2,-1,0,unknown,0
39,entrepreneur,1,2,no,1654,0,no,cellular,17.0,nov,376,1,-1,0,unknown,0
57,housemaid,1,1,no,0,0,no,cellular,17.0,nov,56,1,-1,0,unknown,0
46,management,1,2,no,191,1,no,cellular,17.0,nov,58,1,-1,0,unknown,0
39,blue-collar,1,0,no,108,0,no,cellular,17.0,nov,265,1,-1,0,unknown,0
49,management,1,2,no,64,0,no,cellular,17.0,nov,208,1,159,1,success,0
58,admin.,1,3,no,0,1,no,cellular,17.0,nov,219,1,186,2,failure,0
43,technician,1,1,no,1865,1,no,cellular,17.0,nov,155,1,186,1,failure,0
48,technician,1,1,no,17,1,yes,cellular,17.0,nov,81,1,-1,0,unknown,0
44,management,1,2,no,1034,0,no,cellular,17.0,nov,73,1,-1,0,unknown,0
49,technician,divorced,1,no,7,1,yes,cellular,17.0,nov,50,1,-1,0,unknown,0
44,technician,divorced,1,no,275,0,no,cellular,17.0,nov,1077,1,-1,0,unknown,1
40,technician,1,1,no,17,0,no,telephone,17.0,nov,192,1,-1,0,unknown,0
43,management,1,2,no,0,1,no,cellular,17.0,nov,110,1,-1,0,unknown,0
57,blue-collar,1,1,no,1540,1,no,cellular,17.0,nov,564,1,-1,0,unknown,1
34,blue-collar,1,1,no,751,1,yes,cellular,17.0,nov,1303,1,-1,0,unknown,1
31,entrepreneur,0,2,no,1454,0,no,cellular,17.0,nov,377,1,-1,0,unknown,0
58,management,1,2,no,2764,0,no,cellular,17.0,nov,235,1,-1,0,unknown,0
50,entrepreneur,1,1,no,0,1,yes,cellular,17.0,nov,344,1,-1,0,unknown,0
57,retired,1,1,no,1749,0,no,cellular,17.0,nov,288,2,-1,0,unknown,0
40,admin.,1,1,no,0,1,yes,cellular,17.0,nov,57,1,-1,0,unknown,0
39,management,1,1,no,313,1,no,cellular,17.0,nov,125,1,-1,0,unknown,0
33,admin.,1,1,no,0,1,no,cellular,17.0,nov,78,1,-1,0,unknown,0
41,management,1,2,no,1272,1,no,cellular,17.0,nov,214,1,-1,0,unknown,0
38,management,1,2,no,1875,0,no,cellular,17.0,nov,286,1,-1,0,unknown,0
46,admin.,divorced,1,no,-60,0,no,cellular,17.0,nov,117,1,-1,0,unknown,0
44,admin.,divorced,1,no,0,0,no,cellular,17.0,nov,57,1,-1,0,unknown,0
57,technician,1,1,no,1469,1,no,cellular,17.0,nov,364,1,-1,0,unknown,0
49,entrepreneur,1,1,no,2655,0,no,cellular,17.0,nov,63,1,-1,0,unknown,0
57,admin.,1,0,no,1694,1,no,telephone,17.0,nov,378,1,-1,0,unknown,0
51,technician,1,2,no,0,0,no,telephone,17.0,nov,81,1,-1,0,unknown,0
58,entrepreneur,1,1,no,318,1,no,cellular,17.0,nov,430,1,-1,0,unknown,0
48,blue-collar,1,0,no,0,0,yes,cellular,17.0,nov,479,1,-1,0,unknown,0
35,technician,divorced,2,no,1718,1,yes,cellular,17.0,nov,74,1,167,16,other,0
49,services,1,1,no,1084,1,no,telephone,17.0,nov,99,1,-1,0,unknown,0
55,management,1,1,no,2410,1,no,cellular,17.0,nov,135,1,-1,0,unknown,0
50,management,1,1,no,633,0,yes,telephone,17.0,nov,302,1,111,6,failure,0
42,technician,0,2,no,35,1,yes,cellular,17.0,nov,38,1,115,5,other,0
38,entrepreneur,1,1,no,0,1,yes,cellular,17.0,nov,258,1,-1,0,unknown,0
37,technician,1,2,no,0,1,no,cellular,17.0,nov,77,1,-1,0,unknown,0
46,blue-collar,1,1,no,0,1,no,cellular,17.0,nov,127,1,-1,0,unknown,0
52,management,1,2,no,2063,1,no,cellular,17.0,nov,114,1,-1,0,unknown,0
42,technician,1,1,no,69,1,yes,cellular,17.0,nov,55,1,-1,0,unknown,0
33,technician,1,2,no,326,1,no,cellular,17.0,nov,238,1,-1,0,unknown,0
